City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
283,harstad,68.799,16.5293,48.15,89,26,21.99,NO,1686601743
284,bandarbeyla,9.4942,50.8122,78.51,82,100,31.81,SO,1686601743
285,port-gentil,-0.7193,8.7815,76.96,88,20,6.91,GA,1686601744
286,san felipe,10.3399,-68.7425,85.21,70,56,1.79,VE,1686601745
287,maceio,-9.6658,-35.7353,76.44,94,75,8.05,BR,1686601745
288,puerto baquerizo moreno,-0.9,-89.6,81.59,83,75,11.5,EC,1686601746
289,chilliwack,49.1747,-121.9443,85.15,54,80,8.01,CA,1686601737
290,san juan de los morros,9.9115,-67.3538,82.94,70,86,4.25,VE,1686601747
291,nowshahr,36.649,51.496,73.35,88,20,2.3,IR,1686601748
292,ola,59.5833,151.2833,50.14,96,100,8.25,RU,1686601748
293,ponta delgada,37.7333,-25.6667,66.92,94,75,18.41,PT,1686601749
294,codrington,-38.2667,141.9667,50.0,77,16,15.88,AU,1686601749
295,tarfaya,27.9358,-12.9218,72.84,85,6,11.32,MA,1686601749
296,chanal,16.7167,-92.4,80.44,31,93,7.52,MX,1686601749
297,waingapu,-9.6567,120.2641,72.99,85,13,9.71,ID,1686601750
298,dudinka,69.4058,86.1778,45.63,78,98,8.97,RU,1686601751
299,sidrolandia,-20.9319,-54.9614,62.01,94,100,6.55,BR,1686601706
300,maues,-3.3836,-57.7186,83.68,78,83,2.33,BR,1686601752
301,vadso,70.0744,29.7487,61.68,50,0,6.91,NO,1686601752
302,kargopol',61.5071,38.9456,52.72,71,26,5.28,RU,1686601753
303,ko pha ngan,9.7578,100.0291,79.99,72,100,17.49,TH,1686601753
304,nova vicosa,-17.8919,-39.3719,75.92,75,0,10.69,BR,1686601754
305,kirakira,-10.4544,161.9205,79.63,85,28,6.4,SB,1686601756
306,saint-pierre,-21.3393,55.4781,72.57,73,100,4.61,RE,1686601486
307,san agustin de valle fertil,-30.6335,-67.4682,53.55,25,7,7.99,AR,1686601756
308,kitimat,54.0524,-128.6534,70.68,53,64,7.0,CA,1686601757
309,kem',64.9555,34.5793,59.14,58,50,11.01,RU,1686601758
310,malango,-2.9627,119.9001,66.06,97,77,1.7,ID,1686601758
311,rocha,-34.4833,-54.3333,50.22,65,14,13.35,UY,1686601479
312,turpan,42.9333,89.1667,92.89,21,89,3.31,CN,1686601759
313,rio preto da eva,-2.6994,-59.6997,86.2,68,93,2.44,BR,1686601759
314,yeppoon,-23.1333,150.7333,58.78,91,37,5.01,AU,1686601759
315,burao,9.5221,45.5336,78.26,55,100,21.39,SO,1686601760
316,princeville,45.7668,-61.2985,78.66,55,0,13.8,CA,1686601760
317,dampit,-8.2116,112.7493,69.71,96,94,5.08,ID,1686601760
318,nova xavantina,-14.6667,-52.35,85.59,45,84,3.42,BR,1686601761
319,choibalsan,48.0667,114.5,63.72,45,82,7.58,MN,1686601761
320,fort stockton,30.894,-102.8793,100.17,14,0,4.61,US,1686601761
321,prineville,44.2999,-120.8345,84.51,38,75,14.97,US,1686601761
322,remire-montjoly,4.9167,-52.2667,86.04,70,20,11.5,GF,1686601474
323,phan rang-thap cham,11.5667,108.9833,78.84,83,100,6.91,VN,1686601762
324,punta arenas,-53.15,-70.9167,42.91,70,20,26.46,CL,1686601762
325,tshabong,-26.05,22.45,49.57,60,0,10.02,BW,1686601763
326,lensk,60.7253,114.9278,39.83,71,0,1.59,RU,1686601763
327,novodvinsk,64.4165,40.8122,58.23,54,99,5.93,RU,1686601763
328,murzuq,25.9155,13.9184,89.42,21,0,11.27,LY,1686601764
329,santa elena de uairen,4.6167,-61.1333,78.4,65,32,5.86,VE,1686601764
330,benjamin aceval,-24.9667,-57.5667,53.74,40,100,10.13,PY,1686601765
331,pak phanang,8.3511,100.202,80.31,80,100,6.78,TH,1686601765
332,iringal,11.5593,75.611,79.83,82,91,2.35,IN,1686601765
333,thika,-1.0333,37.0693,69.91,78,56,1.63,KE,1686601765
334,aykhal,66.0,111.5,44.94,55,32,8.81,RU,1686601766
335,mariental,-24.6333,17.9667,52.63,42,0,7.14,NA,1686601766
336,kinkala,-4.3614,14.7644,73.09,84,73,2.84,CG,1686601767
337,shingu,33.7333,135.9833,67.41,88,81,4.81,JP,1686601767
338,richards bay,-28.783,32.0377,67.66,74,100,6.87,ZA,1686601768
339,tagta,41.6504,59.9164,75.15,29,0,9.22,TM,1686601768
340,kasungu,-13.0333,33.4833,60.71,66,27,2.46,MW,1686601768
341,aasiaat,68.7098,-52.8699,33.35,79,24,28.36,GL,1686601768
342,happy valley-goose bay,53.3168,-60.3315,68.31,45,75,5.75,CA,1686601769
343,celestun,20.8667,-90.4,89.1,65,0,13.04,MX,1686601769
344,greymouth,-42.4667,171.2,42.58,90,13,6.38,NZ,1686601769
345,mufulira,-12.5498,28.2407,63.63,46,28,3.58,ZM,1686601770
346,kholmsk,47.0511,142.0569,54.59,91,100,0.11,RU,1686601770
347,mejit,10.2753,170.8646,82.17,81,95,18.95,MH,1686601770
348,bangassou,4.7413,22.8184,70.16,98,77,0.34,CF,1686601771
349,baikonur,45.6167,63.3167,80.56,16,11,12.26,KZ,1686601771
350,kisangani,0.5167,25.2,74.95,77,100,0.92,CD,1686601772
351,motygino,58.1831,94.7592,47.17,64,99,1.61,RU,1686601772
352,grand falls-windsor,48.9332,-55.6649,50.5,87,100,5.01,CA,1686601773
353,mar del plata,-38.0023,-57.5575,48.09,86,40,8.05,AR,1686601773
354,glendive,47.1053,-104.7125,80.19,38,0,5.75,US,1686601773
355,mili,6.0815,171.735,82.94,81,100,19.46,MH,1686601774
356,ak-dovurak,51.1833,90.6,51.39,72,0,2.59,RU,1686601774
357,diekirch,49.8678,6.1558,69.82,44,8,6.35,LU,1686601775
358,tha yang,12.9577,99.9055,84.97,75,100,8.97,TH,1686601776
359,marka,1.7159,44.7717,78.67,85,93,17.54,SO,1686601776
360,lompoc,34.6391,-120.4579,70.7,77,100,6.91,US,1686601692
361,kayangel,8.0823,134.7173,80.2,85,100,10.13,PW,1686601777
362,hollidaysburg,40.4273,-78.3889,65.52,86,100,14.97,US,1686601778
363,mariehamn,60.0973,19.9348,55.26,71,0,10.36,AX,1686601778
364,myeik,12.4333,98.6,79.66,89,100,9.91,MM,1686601779
365,gambiran satu,-8.3939,114.1464,73.08,96,74,2.55,ID,1686601779
366,i-n-salah,27.1935,2.4607,99.37,6,0,10.94,DZ,1686601779
367,praya,14.9215,-23.5087,81.14,61,0,17.27,CV,1686601779
368,pacific grove,36.6177,-121.9166,67.42,78,100,12.66,US,1686601780
369,camacupa,-12.0167,17.4833,62.19,38,6,2.15,AO,1686601780
370,tionk essil,12.7856,-16.5217,81.79,72,94,13.42,SN,1686601781
371,burlington,39.8835,-74.6413,82.49,61,75,21.85,US,1686601481
372,tomelilla,55.5429,13.9546,59.05,79,0,9.8,SE,1686601782
373,laguna,38.421,-121.4238,76.08,55,0,10.36,US,1686601782
374,chui,-33.6971,-53.4616,52.99,53,50,10.98,UY,1686601783
375,tambopata,-12.7333,-69.1833,73.29,94,100,12.66,PE,1686601783
376,mata-utu,-13.2816,-176.1745,82.8,76,71,16.15,WF,1686601784
377,villa gesell,-37.2639,-56.973,48.06,73,100,15.77,AR,1686601784
378,yuncheng,35.0231,110.9928,67.5,81,0,3.13,CN,1686601785
379,klaksvik,62.2266,-6.589,50.92,71,0,4.65,FO,1686601785
380,la'ie,21.6477,-157.9253,84.16,71,81,8.01,US,1686601782
381,at taraf,25.3628,49.725,95.54,19,1,2.8,SA,1686601786
382,laminusa,5.5549,120.9136,83.79,74,11,7.85,PH,1686601787
383,ceeldheer,3.8488,47.1806,78.15,86,96,21.54,SO,1686601787
384,namdrik,5.5994,168.1028,83.48,79,100,19.51,MH,1686601787
385,westport,41.1415,-73.3579,79.63,75,20,14.97,US,1686601788
386,douz,33.4663,9.0203,92.03,28,0,3.6,TN,1686601788
387,khorixas,-20.3667,14.9667,54.07,44,2,6.2,NA,1686601788
388,kudymkar,59.0173,54.656,42.98,73,27,5.21,RU,1686601789
389,leeton,-34.5667,146.4,46.09,88,100,6.13,AU,1686601789
390,georgetown,5.4112,100.3354,84.13,86,20,4.61,MY,1686601583
391,swan hill,-35.3378,143.5544,47.43,86,74,10.18,AU,1686601791
392,mersa matruh,31.3525,27.2453,71.96,80,0,6.96,EG,1686601791
393,argo,37.6333,22.7333,67.78,81,73,2.3,GR,1686601792
394,xinyuan,37.3,99.0,40.62,78,78,1.79,CN,1686601792
395,narrabri,-30.3167,149.7833,53.33,87,84,8.1,AU,1686601677
396,kitaibaraki,36.7833,140.75,67.24,98,100,6.55,JP,1686601792
397,brigantine,39.4101,-74.3646,75.4,80,75,16.11,US,1686601793
398,eagle mountain,40.3141,-112.0069,70.07,50,81,8.99,US,1686601793
399,santiago,-33.4569,-70.6483,62.04,33,0,4.61,CL,1686601593
400,envira,-7.3,-70.2167,83.68,74,78,1.79,BR,1686601793
401,la passe,45.5549,-0.8967,66.97,92,95,8.93,FR,1686601793
402,asti,44.8979,8.2068,71.4,86,100,2.46,IT,1686601794
403,maun,-19.9833,23.4167,66.16,22,0,8.05,BW,1686601760
404,ambovombe,-25.1667,46.0833,68.16,89,30,7.14,MG,1686601794
405,padampur,29.6833,73.6167,100.18,25,75,9.95,IN,1686601795
406,anadyr,64.75,177.4833,43.3,81,0,13.0,RU,1686601795
407,yuzhne,46.6221,31.1013,58.41,85,86,19.01,UA,1686601795
408,agat village,13.3886,144.6585,83.34,88,20,6.91,GU,1686601795
409,crane,31.3974,-102.3501,97.92,11,0,18.37,US,1686601796
410,valga,57.7778,26.0473,54.0,71,6,3.85,EE,1686601796
411,chinde,26.8418,88.0763,63.82,84,18,5.03,NP,1686601796
412,malvan,16.0667,73.4667,83.43,79,28,15.03,IN,1686601796
413,sundargarh,22.1167,84.0333,89.85,32,100,4.25,IN,1686601797
414,man,7.4125,-7.5538,71.98,99,70,2.51,CI,1686601797
415,talara,-4.5772,-81.2719,84.96,58,0,16.11,PE,1686601797
416,miguel auza,24.2933,-103.4503,91.06,13,1,8.59,MX,1686601798
417,neiafu,-18.65,-173.9833,75.88,88,75,2.3,TO,1686601798
418,keetmanshoop,-26.5833,18.1333,50.92,57,0,3.44,NA,1686601798
419,rikaze,29.25,88.8833,55.92,47,10,4.88,CN,1686601798
420,port moresby,-9.4431,147.1797,78.22,89,40,5.75,PG,1686601799
421,shimanovsk,52.0,127.7,62.47,83,56,3.94,RU,1686601799
422,fort st. john,56.2499,-120.8529,71.49,37,75,10.36,CA,1686601739
423,al ghayzah,16.2079,52.176,83.32,90,94,8.14,YE,1686601726
424,taro,-8.3862,115.28,68.88,95,98,4.38,ID,1686601800
425,whangarei,-35.7317,174.3239,54.75,74,47,6.26,NZ,1686601801
426,colby,39.3958,-101.0524,66.31,71,100,9.22,US,1686601801
427,callao,-12.0667,-77.15,73.69,64,20,20.71,PE,1686601752
428,piacabucu,-10.4056,-36.4344,75.45,88,4,8.88,BR,1686601802
429,vryburg,-26.9566,24.7284,44.28,73,0,7.49,ZA,1686601804
430,dakhla,23.6848,-15.958,71.62,83,25,16.11,EH,1686601804
431,peace river,56.2501,-117.286,73.71,53,0,9.22,CA,1686601805
432,mahina,-17.5065,-149.489,82.17,74,20,17.27,PF,1686601613
433,harlingen,26.1906,-97.6961,94.05,79,0,14.97,US,1686601806
434,tashir,41.1207,44.2846,54.19,75,90,5.64,AM,1686601806
435,arish,31.1316,33.7984,73.44,75,0,3.2,EG,1686601807
436,kargasok,59.0556,80.8572,42.64,76,8,8.21,RU,1686601635
437,trudobelikovskiy,45.2686,38.1631,61.18,98,90,7.63,RU,1686601807
438,jasper,37.2001,-94.3502,78.24,49,75,10.36,US,1686601807
439,bengkulu,-3.8004,102.2655,73.8,85,94,4.41,ID,1686601808
440,morant bay,17.8815,-76.4093,91.71,66,9,6.58,JM,1686601808
441,fortuna,40.5982,-124.1573,63.93,82,0,14.97,US,1686601808
442,kapa'a,22.0752,-159.319,82.38,83,100,12.66,US,1686601808
443,new norfolk,-42.7826,147.0587,44.1,80,97,1.92,AU,1686601809
444,nyurba,63.2842,118.3319,45.14,57,2,3.2,RU,1686601809
445,lidzbark warminski,54.1259,20.5795,53.82,68,100,8.48,PL,1686601810
446,kittila,67.6647,24.8936,60.94,51,0,16.11,FI,1686601811
447,sikasso,10.9167,-7.0,83.88,57,36,8.97,ML,1686601811
448,taltal,-25.4,-70.4833,56.8,79,66,10.25,CL,1686601811
449,island harbour,50.724,-1.2758,69.87,87,14,1.01,GB,1686601811
450,qamdo,31.1667,97.2333,40.35,87,100,2.66,CN,1686601812
451,novosergiyevka,52.0934,53.6528,55.27,66,100,19.53,RU,1686601812
452,antofagasta,-23.65,-70.4,61.88,77,52,15.97,CL,1686601812
453,machico,32.7,-16.7667,71.01,81,40,6.91,PT,1686601813
454,swakopmund,-22.6833,14.5333,56.98,89,0,1.01,NA,1686601813
455,micheweni,-4.9667,39.8333,79.79,71,5,16.82,TZ,1686601813
456,aioun,16.6614,-9.6149,99.91,20,73,3.91,MR,1686601814
457,nacala,-14.5428,40.6728,66.09,94,2,2.28,MZ,1686601815
458,bettiah,26.8,84.5,86.99,56,1,12.33,IN,1686601815
459,mangai,-4.05,19.5333,71.13,88,86,2.1,CD,1686601815
460,talavera de la reina,39.9635,-4.8308,69.82,50,52,6.2,ES,1686601815
461,dunedin,-45.8742,170.5036,50.81,77,100,11.01,NZ,1686601816
462,jodhpur,26.2867,73.03,91.71,47,42,15.37,IN,1686601816
463,charlottetown,46.2352,-63.1267,75.72,55,20,6.91,CA,1686601676
464,isangel,-19.55,169.2667,73.27,72,93,11.1,VU,1686601818
465,coyhaique,-45.5752,-72.0662,41.61,70,0,5.75,CL,1686601818
466,key west,24.5557,-81.7826,88.0,72,0,10.36,US,1686601644
467,gebeit,21.0667,36.3167,83.03,30,0,2.48,SD,1686601819
468,muscatine,41.4667,-91.1335,74.75,26,61,11.5,US,1686601819
469,weno,7.4515,151.8468,82.35,83,75,9.22,FM,1686601820
470,saint-paul,-21.0096,55.2707,73.0,92,0,3.6,RE,1686601820
471,san luis de la loma,17.2706,-100.8939,98.87,41,10,9.04,MX,1686601820
472,kailua-kona,19.6406,-155.9956,81.28,86,40,10.36,US,1686601821
473,williams lake,52.1415,-122.1445,88.05,23,75,4.61,CA,1686601700
474,sao jose da coroa grande,-8.8978,-35.1478,74.3,92,14,3.62,BR,1686601821
475,ciudad bolivar,8.1222,-63.5497,86.49,61,100,8.63,VE,1686601821
476,bethanie,-26.4833,17.15,46.87,62,0,3.29,NA,1686601822
477,heihe,50.2441,127.4902,57.78,81,5,1.54,CN,1686601822
478,okhotsk,59.3833,143.3,48.78,83,85,10.07,RU,1686601822
479,kavieng,-2.5744,150.7967,84.49,73,89,17.2,PG,1686601823
480,casper,42.8666,-106.3131,64.99,71,75,13.8,US,1686601823
481,sisimiut,66.9395,-53.6735,33.62,80,12,15.12,GL,1686601823
482,malanje,-9.5402,16.341,66.43,58,10,4.52,AO,1686601824
483,ath thawrah,35.8469,38.5443,73.35,51,35,16.93,SY,1686601824
484,jianshui,23.6363,102.8264,67.1,97,100,3.38,CN,1686601824
485,cill airne,52.05,-9.5167,58.05,94,47,3.56,IE,1686601825
486,lamu,-2.2717,40.902,79.02,77,68,10.65,KE,1686601825
487,kijang,35.2442,129.2139,69.53,96,42,0.65,KR,1686601826
488,noosa heads,-26.3833,153.15,62.11,98,57,4.07,AU,1686601826
489,jiuquan,39.7432,98.5174,64.4,24,0,3.11,CN,1686601826
490,sainyabuli,19.25,101.75,72.77,99,100,2.59,LA,1686601827
491,jajpur,20.85,86.3333,93.25,44,100,1.05,IN,1686601827
492,port saint john's,-31.6229,29.5448,56.5,83,40,3.13,ZA,1686601827
493,anuradhapura,8.3565,80.4173,79.83,80,96,7.78,LK,1686601827
494,minas de marcona,-15.2119,-75.1103,64.69,58,22,13.65,PE,1686601828
495,karachev,53.1229,34.9852,52.95,63,100,9.31,RU,1686601828
496,pizarro,4.9533,-77.366,82.65,74,13,8.52,CO,1686601829
497,kiunga,-6.1219,141.2906,73.35,100,100,1.19,PG,1686601829
498,keningau,5.3378,116.1602,72.0,99,98,1.61,MY,1686601678
499,aras-asan,8.8908,126.3033,76.87,91,96,4.5,PH,1686601830
500,robore,-18.3333,-59.75,51.89,93,100,0.0,BO,1686601830
501,bikenibeu village,1.3673,173.1241,84.16,84,40,4.61,KI,1686601830
502,batken,39.8333,71.0,57.85,49,90,1.72,KG,1686601831
503,eslov,55.8393,13.3039,61.83,70,0,4.43,SE,1686601831
504,dongsheng,39.8161,109.9776,59.72,35,0,5.1,CN,1686601831
505,ca mau,9.1769,105.15,78.85,91,100,2.8,VN,1686601831
506,mareeba,-17.0,145.4333,66.92,92,62,3.02,AU,1686601832
507,cirebon,-6.7063,108.557,79.2,78,100,9.75,ID,1686601832
508,el bayadh,33.6832,1.0193,73.24,41,42,13.73,DZ,1686601832
509,takoradi,4.8845,-1.7554,73.51,81,29,3.4,GH,1686601833
510,port macquarie,-31.4333,152.9167,49.89,90,5,2.91,AU,1686601833
511,alagir,43.0422,44.2222,66.76,91,99,6.22,RU,1686601833
512,wildeshausen,52.9,8.4333,71.37,75,0,7.2,DE,1686601834
513,umm qasr,30.0405,47.9168,100.27,16,0,10.4,IQ,1686601834
514,kresttsy,58.2452,32.5165,51.46,66,48,5.28,RU,1686601834
515,constantia,44.1833,28.65,59.7,79,46,12.44,RO,1686601835
516,khadan khak,30.7477,67.7085,70.5,31,0,5.88,PK,1686601835
517,kilju,40.9642,129.3278,59.0,92,100,3.13,KP,1686601836
518,howard springs,-12.497,131.047,69.71,58,66,6.17,AU,1686601669
519,ayaviri,-14.8864,-70.5889,57.72,28,40,11.61,PE,1686601836
520,kerman,30.2832,57.0788,75.06,31,0,4.61,IR,1686601836
521,dvurechensk,56.5982,61.0953,39.58,70,6,5.48,RU,1686601837
522,vernon,50.2581,-119.2691,89.92,28,10,5.75,CA,1686601692
523,san felice circeo,41.2372,13.0942,69.17,81,45,5.01,IT,1686601838
524,tumut,-35.3,148.2167,42.84,93,75,3.29,AU,1686601838
525,corumba,-19.0092,-57.6533,56.91,87,100,10.36,BR,1686601838
526,hafnarfjordur,64.0671,-21.9377,51.01,66,75,8.05,IS,1686601839
527,trzebnica,51.3108,17.0633,62.38,41,5,6.73,PL,1686601839
528,iskateley,67.6803,53.1512,46.72,90,100,12.41,RU,1686601839
529,bridgeport,41.167,-73.2048,79.05,79,20,14.97,US,1686601792
530,kurumkan,54.3,110.3,55.47,84,100,2.06,RU,1686601840
531,kirkwall,58.9848,-2.9587,56.97,94,100,3.44,GB,1686601841
532,bubaque,11.2833,-15.8333,81.66,81,36,15.21,GW,1686601841
533,magadan,59.5667,150.8,49.53,76,100,4.97,RU,1686601842
534,al majaridah,19.1236,41.9111,94.57,32,50,1.74,SA,1686601842
535,fier,40.7239,19.5561,68.9,79,6,0.43,AL,1686601842
536,makassar,-5.14,119.4221,75.25,94,20,1.14,ID,1686601843
537,mossel bay,-34.1831,22.146,55.33,78,100,5.26,ZA,1686601843
538,camocim,-2.9022,-40.8411,82.38,83,0,24.99,BR,1686601843
539,hasaki,35.7333,140.8333,69.22,96,100,14.92,JP,1686601843
540,heyuan,23.7333,114.6833,79.61,86,65,0.78,CN,1686601844
541,santa cruz,-17.8,-63.1667,51.85,82,100,17.27,BO,1686601667
542,huilong,31.8111,121.655,67.33,97,100,3.96,CN,1686601845
543,qandala,11.472,49.8728,90.84,62,100,4.21,SO,1686601845
544,orchard homes,46.8633,-114.0484,75.6,66,100,5.99,US,1686601845
545,wytheville,36.9484,-81.0848,71.38,75,66,1.01,US,1686601846
546,ancud,-41.8697,-73.8203,46.51,71,6,3.38,CL,1686601846
547,halden,59.1226,11.3871,64.83,75,95,3.53,NO,1686601847
548,dame-marie,18.5667,-74.4167,83.34,71,6,6.8,HT,1686601847
549,la gaude,43.7224,7.1508,71.78,84,0,3.44,FR,1686601847
550,hanceville,34.0607,-86.7675,79.47,60,66,11.05,US,1686601847
551,sur,22.5667,59.5289,87.58,68,100,12.3,OM,1686601848
552,mpulungu,-8.7623,31.1141,73.51,54,81,7.25,ZM,1686601848
553,al hazm,16.1641,44.7769,89.55,24,100,4.56,YE,1686601849
554,kupang,-10.1667,123.5833,74.88,79,71,15.1,ID,1686601849
555,ondjiva,-17.0667,15.7333,62.64,29,4,3.44,AO,1686601849
556,masjed soleyman,31.9364,49.3039,95.09,15,0,2.21,IR,1686601850
557,kaa-khem,51.6833,94.7333,52.56,73,8,6.33,RU,1686601850
558,bamboo flat,11.7,92.7167,80.69,89,75,5.75,IN,1686601850
559,maloye ganyushkino,46.6,49.2667,85.05,19,95,7.16,KZ,1686601851
560,meadow lake,34.8014,-106.5436,83.3,13,0,12.41,US,1686601851
561,palopo,-2.9996,120.1921,76.84,98,74,1.77,ID,1686601851
562,mount gambier,-37.8333,140.7667,47.66,98,100,5.95,AU,1686601852
563,realeza,-25.7689,-53.5325,50.85,63,100,6.69,BR,1686601852
564,itoman,26.1247,127.6694,81.37,96,100,17.27,JP,1686601852
565,kavaratti,10.5669,72.642,84.85,75,100,20.51,IN,1686601853
566,tynda,55.1667,124.7167,51.21,83,100,6.85,RU,1686601853
